127.0.0.1; 26/Oct/2015:00:00:01 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A07.641&campaign=&country_code=ES&city=None&ip_address=95.23.180.153&language=espa%3Fol&device_name=&device_type=Lenovo%3A%3ATab2A7-10F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:14 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A42.802&campaign=&country_code=AT&city=None&ip_address=91.141.2.157&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-G360F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:14 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A33.419&campaign=&country_code=IN&city=Suri&ip_address=223.184.83.86&language=English&device_name=&device_type=samsung%3A%3AGT-S7262&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:14 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A35.213&campaign=&country_code=NG&city=None&ip_address=197.211.52.13&language=English&device_name=&device_type=Tecno%3A%3ATecno+R7&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:17 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A21.434&campaign=&country_code=BR&city=None&ip_address=187.14.203.192&language=portugu%3Fs&device_name=&device_type=Sony%3A%3AD2104&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:17 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A34.174&campaign=&country_code=DE&city=Unterschlei%3Fheim&ip_address=79.251.149.246&language=rom%3Fn%3F&device_name=&device_type=WIKO%3A%3AGETAWAY&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:17 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A37.985&campaign=&country_code=SA&city=None&ip_address=77.31.85.145&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I9300&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:17 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A23.075&campaign=&country_code=BE&city=None&ip_address=109.130.197.33&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:18 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A19.871&campaign=&country_code=DE&city=None&ip_address=90.153.25.226&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-G800F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A13%3A16.286&campaign=&country_code=BR&city=None&ip_address=191.177.186.230&language=portugu%3Fs&device_name=&device_type=TCT%3A%3AALCATEL+ONE+TOUCH+5037E&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A35.434&campaign=&country_code=DE&city=Berlin&ip_address=37.120.8.192&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-T210&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A31.980&campaign=&country_code=IT&city=None&ip_address=91.252.164.147&language=it-IT&device_name=iPhone+di+Andrea&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A45.084&campaign=&country_code=BR&city=None&ip_address=201.76.85.252&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1033&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A26.252&campaign=&country_code=SE&city=None&ip_address=95.195.140.63&language=svenska&device_name=&device_type=samsung%3A%3ASM-G925F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A34.241&campaign=&country_code=GB&city=London&ip_address=217.138.10.28&language=en&device_name=iPhone+Simulator&device_type=x86_64&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A29.142&campaign=&country_code=IN&city=Allahabad&ip_address=1.22.240.226&language=en-IN&device_name=Prakhar%27s+iPhone&device_type=iPhone8%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A47.440&campaign=&country_code=MX&city=None&ip_address=187.156.75.147&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G313ML&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:21 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A13%3A18.767&campaign=&country_code=RU&city=Krasnodar&ip_address=185.3.35.107&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3ASM-G800F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A13%3A23.282&campaign=&country_code=FR&city=None&ip_address=77.194.60.179&language=fran%3Fais&device_name=&device_type=htc%3A%3AHTC+One&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A32.689&campaign=&country_code=HU&city=None&ip_address=130.43.255.170&language=magyar&device_name=&device_type=lge%3A%3ALG-D855&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A42.199&campaign=&country_code=TH&city=Bangkok&ip_address=115.87.216.69&language=%3F%3F%3F&device_name=&device_type=samsung%3A%3ASM-A500F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A36.269&campaign=&country_code=SE&city=%3Fregrund&ip_address=81.229.4.68&language=svenska&device_name=&device_type=lge%3A%3ALG-H815&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A53.215&campaign=&country_code=FR&city=Carry-le-rouet&ip_address=92.158.121.154&language=fran%3Fais&device_name=&device_type=asus%3A%3AASUS_Z00AD&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A26.501&campaign=&country_code=AT&city=None&ip_address=77.119.131.91&language=%3Fe%3Ftina&device_name=&device_type=samsung%3A%3AGT-I9506&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A37.246&campaign=&country_code=GB&city=Manchester&ip_address=213.205.252.38&language=English&device_name=&device_type=samsung%3A%3ASM-G920F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A40.503&campaign=&country_code=SE&city=None&ip_address=92.32.239.203&language=sv-SE&device_name=Mats+Abrahamssons+iPhone&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A43.081&campaign=&country_code=GB&city=Newark&ip_address=86.155.191.171&language=en-GB&device_name=stephen%27s+iPhone&device_type=iPhone5%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A50.577&campaign=&country_code=LB&city=Beirut&ip_address=91.151.237.164&language=English&device_name=&device_type=Sony%3A%3AD6503&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A37.272&campaign=&country_code=PL&city=Kowal&ip_address=176.103.32.4&language=polski&device_name=&device_type=htc%3A%3AHTC+Desire+820&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A49.282&campaign=&country_code=IT&city=Milan&ip_address=151.30.51.148&language=it-IT&device_name=%3FAdministrator%3F%3F+iPhone&device_type=iPhone4%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A32.989&campaign=&country_code=TR&city=Izmir&ip_address=5.47.101.174&language=tr-TR&device_name=Dilara&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A41.484&campaign=&country_code=EC&city=Guayaquil&ip_address=190.131.73.41&language=espa%3Fol&device_name=&device_type=acer%3A%3Ab1-720&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A13%3A26.988&campaign=&country_code=BR&city=None&ip_address=187.109.252.192&language=portugu%3Fs&device_name=&device_type=lge%3A%3ALG-D337&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A49.043&campaign=&country_code=TR&city=Istanbul&ip_address=176.219.162.95&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A39.915&campaign=&country_code=CL&city=Santiago&ip_address=201.220.244.247&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-E700M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A58.880&campaign=&country_code=SE&city=Skane&ip_address=85.30.181.226&language=sv&device_name=Madeleines+iPad&device_type=iPad4%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A16.144&campaign=&country_code=US&city=None&ip_address=166.171.187.95&language=en-US&device_name=iPhone+%283%29&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A50.423&campaign=&country_code=AR&city=Santa+Fe&ip_address=200.123.41.36&language=espa%3Fol&device_name=&device_type=motorola%3A%3AXT915&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A41.179&campaign=&country_code=NG&city=None&ip_address=41.58.189.111&language=English&device_name=&device_type=lge%3A%3ALG-D690&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A40.743&campaign=&country_code=JO&city=Amman&ip_address=92.241.38.190&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3ASM-G531H&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A38.306&campaign=&country_code=GB&city=London&ip_address=217.138.10.28&language=en&device_name=iPhone+Simulator&device_type=x86_64&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A02.174&campaign=&country_code=NL&city=None&ip_address=84.85.205.181&language=Nederlands&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A13.778&campaign=&country_code=RU&city=None&ip_address=95.161.223.43&language=ru-RU&device_name=kosichka&device_type=iPhone4%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A50.449&campaign=&country_code=FR&city=Kingersheim&ip_address=62.241.124.79&language=fr&device_name=iPad+de+Nicolas&device_type=iPad4%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A32.659&campaign=&country_code=TR&city=None&ip_address=5.47.213.176&language=tr&device_name=iPhone&device_type=iPhone4%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A22.792&campaign=&country_code=IT&city=Civitavecchia&ip_address=188.217.58.172&language=en-IT&device_name=iPhone.Bart&device_type=iPhone8%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A45.734&campaign=&country_code=DE&city=None&ip_address=91.11.236.146&language=tr&device_name=Halim+iPhone+%282%29&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A11%3A53.859&campaign=&country_code=BR&city=None&ip_address=187.85.184.69&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1069&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A26.500&campaign=&country_code=CO&city=Bogot%3F&ip_address=190.255.9.202&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A19.469&campaign=&country_code=BR&city=None&ip_address=179.132.19.88&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT916&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A48.632&campaign=&country_code=IE&city=Kilcoole&ip_address=95.44.166.223&language=en-GB&device_name=Toms+iphone&device_type=iPhone8%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A32.211&campaign=&country_code=JM&city=Kingston&ip_address=63.143.116.126&language=English&device_name=&device_type=HUAWEI%3A%3AHUAWEI+Y221-U03&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A58.667&campaign=&country_code=CI&city=None&ip_address=154.68.4.143&language=fran%3Fais&device_name=&device_type=itel%3A%3Aitel_it1503&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A13%3A30.336&campaign=&country_code=BR&city=None&ip_address=187.32.81.125&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1033&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A35.599&campaign=&country_code=PL&city=None&ip_address=94.254.133.143&language=polski&device_name=&device_type=samsung%3A%3AGT-I9515&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:32 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A28.587&campaign=&country_code=US&city=None&ip_address=172.56.10.170&language=English&device_name=&device_type=samsung%3A%3ASM-G360T1&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A36.673&campaign=&country_code=PL&city=None&ip_address=77.88.132.15&language=pl-GB&device_name=iPhone&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A12%3A34.574&campaign=&country_code=CZ&city=None&ip_address=46.13.106.36&language=cs-CZ&device_name=Jaroslav+-+iPhone&device_type=iPhone7%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:13:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A12%3A45.343&campaign=&country_code=ES&city=None&ip_address=77.224.34.11&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9300&app_version=4.16.2&media_source= ; -
